Age,Screen_Time,Phone_Unlocks,Social_Media_Usage,Gaming_Hours,Streaming_Hours,Messaging_Hours,Sleep_Hours,Physical_Activity_Hours,Mental_Health_Score,Anxiety_Score,Stress_Level,Age_First_Phone,Notifications_Per_Day
22,6.79,86,3.65,2.86,2.91,1.89,6.37,0.11,25.65,57.69,96.6,18,91
66,4.95,96,1.74,0.55,0.96,1.93,6.6,0.92,69.22,13.8,98.18,17,79
13,5.74,113,3.67,4.12,1.69,0.85,5.75,1.26,46.02,51.7,24.54,11,92
14,5.33,46,3.63,1.44,1.91,1.22,6.98,1.12,41.9,12.85,97.8,8,84
49,8.88,94,1.72,1.13,4.51,0.78,4.91,1.11,55.34,33.97,92.35,12,74
37,7.1,95,2.73,-0.6,0.24,2.25,5.43,0.88,66.53,88.79,54.82,12,106
70,2.96,57,1.5,2.22,2.15,1.2,5.2,1.46,85.98,43.92,56.63,14,158
37,4.29,96,2.79,2.48,2.5,1.05,6.68,1.39,23.79,95.18,76.69,20,103
56,3.33,64,0.17,3.28,2.45,1.42,5.97,0.3,81.62,83.79,16.39,13,83
60,4.42,81,2.98,1.34,2.85,1.43,6.38,1.16,64.99,71.89,80.38,18,143
43,5.09,78,3.3,0.65,1.99,1.3,6.27,0.31,72.35,13,79.24,17,118
49,7.69,44,2.54,0.73,2.49,0.94,6.68,1.09,49.54,20.43,52.58,14,123
41,5.28,67,2.39,2.81,1,1.17,5.1,1.1,49.21,75.63,47.99,17,124
14,5.83,89,2.25,2.23,2.63,1.55,7.39,0.28,25.93,51.81,76.49,13,134
13,5.61,5,1.08,0.68,1.77,1.29,7.73,0.94,43.61,84.54,59.79,9,52
62,5.45,26,0.62,1.85,1.83,1.31,6.41,1.03,69.64,89.26,18.53,17,102
63,6.62,61,1.9,0.15,3.7,1.89,4.48,1.47,54.37,73.91,49.72,19,62
70,4.14,85,2.26,1.78,2.16,1.6,6.29,1.08,47.76,45.7,28.69,11,94
19,6.32,72,0.66,0.12,2.18,1.76,6.51,0.92,95.22,33.95,75.81,19,110
18,6.8,47,2.56,2.74,3.39,1.84,8.44,1.14,68.01,97.48,46.97,17,132
50,9.33,77,1.88,2.42,0.87,1.06,6.67,1.37,21.82,22.37,87.07,18,166
16,9.2,81,2.92,3.62,2.14,1.36,6.92,0.33,89.57,75.1,52.39,12,80
45,5.44,128,2.44,1.49,2.73,2.18,6.91,0.47,83.36,15,29.82,13,94
21,4.01,43,1.58,0.57,2.88,2.14,6.62,1.76,53.46,35.78,35.01,12,80
43,7.65,81,1.81,-0.04,2.45,0.94,6.56,1.02,51.11,8.03,48.07,19,36
31,3.93,110,3.63,0.82,1.22,1.24,6.6,1.29,58.48,88.54,71.13,9,36
55,6.42,57,1.11,2.21,2.78,0.99,5.52,0.55,39.98,99.54,22.82,8,101
51,3.85,72,2.92,3.03,2.98,2.08,8.28,1.28,67.88,81.81,50.85,15,59
56,6.16,74,1.17,0,3.3,2.77,6.65,0.28,14.33,62.64,44.56,20,68
13,6.9,68,1.22,2.5,1.32,1.8,5.57,1.08,29.86,18.37,98.65,12,118
54,5.17,85,2.06,1.02,3.3,1.45,5.25,1.17,6.88,79.83,89.26,8,151
38,5.64,52,0.26,1.24,1.52,1.73,6.76,0.77,23.53,51.29,19.75,18,90
14,5.63,113,3.17,0.64,3.29,1.02,7.17,1.71,65.35,53.05,27.94,9,126
21,4.99,108,2.04,1.18,1.84,1.19,7.23,1.39,88.56,27.4,57.27,12,134
62,5.78,35,1.44,2.99,2.09,0.47,6.82,1.24,83.14,77.11,13.72,12,91
49,4.83,63,3.37,1.9,1.7,0.23,6.67,1.01,46.91,6.6,22.91,12,105
58,3.27,114,2.53,-0.41,2.69,1.59,4.87,0.58,65.74,57.26,58.89,18,99
64,6.79,74,0.91,2.59,1.09,1.74,5.53,1.06,53.39,66.22,63.67,9,104
45,6.64,19,2.46,0.59,2.06,1.48,6.62,1.65,2.54,86.44,48.09,19,68
15,6.32,112,0.91,0.34,1.55,1.15,6.5,1.33,78.3,93.87,81.12,15,127
51,4.13,66,1.47,2.46,2.29,1.42,6.51,0.6,80.25,89.28,99.34,19,77
12,6.23,58,0.54,1.25,2.49,1.05,6.92,1.9,87.02,5.26,47.5,8,118
12,3.98,60,1.84,3.23,2.84,1.14,7.02,0.92,75.56,80.43,12.68,15,79
15,5.31,87,0.81,2.15,2.14,1.01,7.1,1.3,17.08,36.86,84.71,18,101
66,5.53,96,2.76,1.15,2.45,1,6.29,0.39,14.8,69.66,62.21,20,106
28,8.05,67,1,1.15,3.18,2.05,9.07,0.49,23.33,66.71,95.57,16,56
44,9.35,124,1.7,1.53,3.06,1.33,6.03,1.12,34.43,8,50.42,16,119
12,4.57,89,0.13,1.36,1.34,1.17,7.04,0.69,33.87,21.8,12.11,14,136
48,3.94,84,2.21,3.24,1.1,1.25,7.62,1.23,1.95,61.74,78.63,11,149
33,4.35,69,1.79,1.86,1.24,1.89,6.8,0.3,37.49,21.53,72.22,13,54
19,6.18,46,1.31,2.22,2.04,1.34,5.32,0.9,35.52,91.25,81.87,12,97
37,8.83,49,0.83,2.18,1.7,1.5,6.81,1.05,3.87,4.31,50.45,9,79
62,8.75,75,2.97,0.19,2.45,1.63,6.37,1.2,74.55,54.37,81.23,16,81
26,2.8,82,1.57,1.08,1.58,1.85,5.77,1.46,57.48,74.08,80.61,16,88
16,6.87,96,3.41,1.03,2.59,1.25,6.58,0.86,97.29,18.49,2.07,12,123
44,6.56,96,1.46,1.44,2.59,1.6,7.96,0.47,87.15,12.57,59.21,14,105
68,4.16,82,0.2,2.14,2.43,1.44,6.56,0.95,57.48,89.31,17.73,19,102
31,2.26,94,0.67,2.5,2.5,1.21,5.27,1,36.48,99.31,97.95,14,90
63,4.03,101,1.91,0.89,3.31,2.11,6,0.36,47.87,8.49,35.94,11,124
14,6.43,75,2.18,0.5,0.96,1.65,7.83,0.42,83.42,70.87,55.31,18,97
69,4.26,69,1.54,2.09,1.8,0.5,7.87,1.28,31.03,76.49,23.19,14,125
46,1.52,100,3.24,0,2.35,0.67,5.29,2.37,46.22,92.89,45.61,20,98
39,8.46,60,1.34,1.24,0.95,1.8,6.66,0.97,57.11,96.03,19.3,17,97
68,3.5,85,0.33,3.23,4.11,1.78,5.27,1.71,63.74,62.88,71.23,15,53
25,4.89,70,0.7,-0.02,2.6,1.75,5.24,1.2,21.2,91.3,96.74,20,174
64,5.08,50,2.75,1.2,2.8,1.33,5.68,-0.02,60.37,89.26,98.73,9,54
22,6.7,88,1.65,1.78,1.37,0.78,6.51,1.34,26.49,87.79,78.36,19,84
18,8.64,84,3.01,1.98,2.89,1.58,4.83,0.85,43.16,58.18,46.97,14,81
56,3.91,81,1.82,3.38,1.26,1.21,6.84,0.68,36.71,95.01,62.24,18,88
15,7.93,90,2.22,-0.1,2.07,1.86,7.65,0.54,0.84,67.47,80.62,15,122
13,9.59,74,1.96,1.7,2.68,1.48,6.01,0.76,48.19,34.36,40.14,19,96
26,10.65,105,3.11,2.43,2.12,1.04,6.62,0.42,52.01,68.38,25.22,9,37
32,6.71,98,1.39,1.16,1.75,2.63,6.33,1.1,19.23,85.05,53.79,19,134
69,8.76,107,1.92,2.03,3.18,1.27,6.36,0.46,4.89,8.29,62.65,16,100
49,4.12,90,0.8,0.43,2.5,1.55,6.31,0.57,76.83,93.76,13.87,14,114
62,6.56,65,1.32,1.58,1.98,1.15,5.94,0.84,80.76,37.12,40.55,19,109
19,5.79,84,1.36,1.68,1.62,0.62,5.9,1.14,14.45,59.34,81.69,13,117
28,4.01,49,0.53,2.29,1.92,1.07,6.74,0.94,94.33,50.15,86.23,11,107
29,4.6,87,1.61,3.25,3.06,0.53,5.99,0.11,10.88,55.46,49.22,13,100
15,7.83,136,2.9,1.6,3.14,0.56,7.17,0.61,90.98,86.18,10.06,17,137
18,1.69,46,1.99,0.7,1.84,1.94,7.82,0.53,19.11,50.75,31.69,10,34
54,4.7,91,1.99,0.07,1.56,1.42,7.54,0.99,97.75,33.77,34.51,20,118
21,5.8,107,2.65,1.66,0.63,1.56,8.47,1.84,96.34,12.83,1,20,75
55,8.95,83,3.33,1.01,0.09,1.41,6.66,-0.2,33.61,94.97,94.74,15,66
56,6,45,2.72,1.7,2.85,1.26,6.68,1.14,35.71,42.23,55.94,13,125
19,4.98,59,2.44,3.2,3.05,1.59,6.29,0.83,62.72,42.61,15.18,11,93
56,3.47,75,2.26,1.71,1.85,0.98,6.95,1.23,58.58,45.79,32.88,14,139
42,6.07,78,2.98,1.44,1.52,1.18,7.72,0.22,51.84,94.78,39.72,8,108
66,6.25,90,0.52,1.18,2.78,0.9,5.93,0.74,50.29,98.68,33.34,17,72
12,5.57,74,2.09,0.84,2.19,1.08,5.9,0.93,38.5,80.68,20.57,10,105
28,5.89,38,1.26,1.57,1.17,2.22,6.45,0.6,37.11,89.74,39.63,15,140
58,4.18,80,1.76,1.82,1.41,0.93,7.31,1.19,93.79,8.11,21.01,10,63
38,9.2,56,3.73,0.38,0.53,1.46,6.44,0.79,28.89,20.67,56.43,19,156
28,5.51,81,3.28,1.82,3.08,1.64,4.7,1.5,5.03,86.78,19.83,19,115
33,3.48,107,-0.84,2.02,3.91,1.22,7.1,0.98,99.57,31.35,18.45,18,109
61,4.23,81,1.94,3.43,2.56,2.45,7.26,1.3,29.95,49.31,55.3,20,117
50,4.96,69,2.02,2.03,1.09,1.09,6.84,0.65,99.84,57.63,54.5,13,99
18,2.34,65,0.84,2.43,1.99,1.49,7.52,1.78,76.97,78.49,32.11,8,128
66,8.79,47,1.59,2.24,3.45,0.47,5.48,0.3,49.47,94.37,23.44,20,100
45,6.04,62,2.6,-0.8,1.38,1.86,5.59,0.39,5.5,9.3,59.63,10,95
32,7.77,39,2.72,2.2,-0.61,0.94,6.45,0.69,3.93,8.28,46.65,15,91
14,10.01,70,-0.6,0.99,3.19,1.22,7.07,0.78,52.7,39.75,54.53,14,76
64,7.01,70,1.34,1.3,2.54,1.8,4.95,1.07,39.52,35.65,59.07,14,140
61,4.84,93,1.98,2.62,1.48,0.48,4.78,0.49,57.34,11.27,54.22,12,66
36,1.8,78,0.67,1.28,1.04,0.54,6.33,0.54,9.33,0.17,17.15,9,112
43,6.75,139,2.15,1.53,0.94,1.47,5.22,1.23,20.18,15.19,32.3,15,94
50,5.27,76,2.06,1.67,1.81,1.98,6.73,1.55,69.07,97.63,27.81,18,80
13,5.75,58,2.28,3.07,3.18,2.7,7.09,1.2,14.85,77.16,82.23,12,79
37,8.73,41,3.12,-0.01,1.36,1.55,6.82,-0.21,69.54,71.24,96.45,11,95
14,6.69,81,1.62,1.47,1.78,1.09,5.98,0.78,60.75,53.7,94.44,11,137
21,3.69,61,2.64,2.47,2.17,1.9,6.49,1.04,69.88,26.2,68.83,18,110
26,5.82,91,4.44,1.3,0.21,1.54,7.19,1,10.35,49.22,24.71,13,100
57,2.37,70,1.15,2,3.03,2.01,7.33,1.07,3.02,88.32,13.87,12,98
26,4.06,60,2.93,1.52,0.74,1.04,7.58,1.04,67.26,19.32,94.88,10,109
63,4.05,133,3.38,1.16,1.58,0.93,6.19,1.17,97.87,47.1,51.77,12,139
12,7.89,55,2.02,0.6,2.52,1.32,5.27,0.6,86.58,93.09,44.03,18,102
33,5.68,35,1.12,1.12,1.86,1.59,6.21,1.49,52.48,64.56,17.66,15,108
21,11.7,72,3.56,3.06,0.94,2.17,5.29,1.42,97.22,46.05,26.52,19,75
61,5.32,86,3.32,3.23,1.97,0.48,6.63,0.73,25.04,57.53,44.42,20,114
59,5.95,105,2.33,1.51,1.02,0.76,6.55,1.26,99.69,26.67,12.05,11,74
31,3.51,79,2.12,2.3,1.67,2.26,6.16,0.32,92.13,98.87,10.62,11,129
35,3.12,75,2.5,2.58,1.04,0.96,6.57,1.04,68.4,62.8,60.78,19,71
58,7.12,116,3.07,1.53,1.6,1.3,7.21,0.74,31.95,60.61,47.4,16,88
44,7.86,86,2.78,3.74,1.05,1.42,3.92,0.79,20.12,41.29,97.16,9,107
42,4.33,89,1.05,0.76,1.92,2.54,6.82,1.97,86.81,70.11,60.32,17,123
37,3.74,105,2.06,-0.67,2.34,1.29,6.98,1.48,37.87,48.69,75.19,12,112
63,3.5,108,2.03,2.77,1.75,0.93,6.76,0.67,95.39,52.26,67.26,18,152
33,8.11,85,1.11,0.77,3.58,1.37,5.48,1.04,74.24,31.59,55.94,15,121
17,7.59,64,1.96,0.45,1.18,1.34,6.18,0.85,89.29,66.74,73.37,20,59
24,8.63,72,4.63,0.69,2.41,0.59,7.35,1.75,6.59,20.44,46.05,15,124
23,6.99,80,1.77,2.95,3.52,1.96,7.41,0.47,45.72,61.41,51.66,15,74
13,5.52,58,2.46,1.13,1.35,1.43,5.9,1.71,87.61,58.02,30.12,15,107
33,7.63,105,2.33,2.72,1.81,0.93,7.57,1.31,46.21,39.78,22.25,16,126
66,5.7,85,2.35,2.53,1.36,0.64,6.8,0.61,63.27,93.21,62.01,12,137
69,7.2,110,0.55,2.23,2.44,2.16,6.27,1.67,53.13,92.68,93.29,17,80
45,3.56,76,1.22,0.94,1.2,2.11,5.85,1.26,3.68,25.72,75.56,9,120
62,2.44,100,2.08,0.12,1.87,1.83,6.93,1.04,69.22,45.56,29.34,18,103
69,6.47,45,1.1,2.97,1.13,2.03,6.04,0.29,89.57,0.17,45.8,20,78
13,3.94,79,3.08,0.87,0.52,1.57,7.32,0.3,85.86,37.99,18.07,13,80
59,11.02,109,2.69,1.9,3.17,1,4.12,0.68,42.68,47.81,48.21,8,93
51,3.69,125,2.24,1,2.08,1.01,7.16,0.67,20.88,87.61,21.27,11,122
46,2.82,74,2.97,2.57,0.29,1.49,6.77,0.71,74.72,85.14,46.64,9,112
55,5.98,73,1.31,1.48,1.58,1.23,6.37,0.51,70.28,83.16,56.11,15,121
43,5.85,104,2.4,1.04,0.02,0.83,4.01,2.66,46.2,52.98,74.92,16,81
42,7.62,140,3.22,2.76,0.35,1.52,6.73,0.38,96.97,55.17,93.46,18,82
37,3.78,114,1.41,2.36,0.02,0.93,6.33,0.97,59.54,18.97,5.04,19,89
45,4.77,84,1.48,-0.52,1.99,2.02,6.46,1.29,94.25,40.86,22.17,16,61
63,4.71,70,1.47,2.09,0.44,1.06,6.18,1.07,91.93,8.37,22.45,13,89
60,2.33,57,2.44,-0.37,2.82,2.16,6.3,1.02,94.7,95.78,14.17,11,130
35,7.36,24,0.04,-0.19,0.14,1.87,8.43,0.99,87.41,79.05,58.15,15,159
41,5.35,66,0.44,3.05,2.86,2.12,6.83,1.31,9.14,16.6,11.35,17,109
55,6.38,45,2.16,3.4,3.11,1.2,6.36,0.43,65.12,50.93,35.65,13,83
44,6.65,30,0.62,1.89,3.31,2.4,6.44,1.83,89.61,73.56,13.21,19,88
18,10.82,92,2.93,0.69,2.56,1.7,6.34,1.2,12.64,45.23,27.44,18,88
34,5.23,43,2.06,0.53,1.55,1.13,6.51,0.83,23.01,30.89,50.57,16,89
21,6.34,80,1.65,2.09,1.74,1.66,7.88,0.79,9.17,66.03,40.58,20,96
14,7.36,57,4.47,1.02,2.74,0.98,6.89,0.44,85.34,36.28,5.02,10,77
35,5.31,66,1.9,0.69,2.2,0.94,4.65,0.26,66.96,34.29,70.12,18,125
65,5.09,67,1.06,2.15,2.12,0.99,6.78,1.71,50.05,64.22,61.12,8,99
57,5.94,96,2.29,2.06,2.3,1.91,7.6,1,69.77,61.96,45.19,18,90
54,6.43,67,3.64,2.45,2.63,0.97,6.78,1.25,72.8,94.9,20.72,14,114
66,6.73,96,3.36,1.93,1.83,1.1,5.58,0.53,94.56,98.16,75.96,8,123
47,5.59,55,2.33,1.96,1.92,2.1,6.42,0.65,95.97,59.24,91.81,8,70
64,5.51,75,-0.63,1.35,1.88,1.1,8.68,0.75,42.89,61.04,73.38,18,39
16,8.06,35,3.84,2.28,2.82,1.7,5.38,0.43,70.16,30.46,72.08,14,130
67,1.65,104,3.03,2.28,1.11,2.14,6.14,0.71,71.08,50.1,1.21,8,81
33,9.47,96,2.76,-1.2,3.34,1.31,7.32,1.01,95.7,34.92,10.73,20,96
46,8.31,62,0.98,1.88,2.29,1.54,5.84,-0.06,28.39,9.34,87.43,20,86
36,9.18,120,1.67,1.94,1.39,1.92,7.04,0.57,36.62,34.55,48.42,13,94
55,5.09,96,1.79,0.68,2.95,1.64,6.69,0.83,10.59,81.6,76.3,9,172
21,6.04,71,3.8,1.53,3.34,1.31,7.83,0.64,96.98,74.99,76.46,20,123
29,0.08,129,1.73,0.1,4.62,1.11,5.99,1.22,71.43,27.84,93.8,13,107
49,6.69,115,0.94,1.84,1.88,1.79,5.15,0.36,98.58,3.81,4.52,12,87
15,5.36,81,2.1,0.5,2.41,1.14,5.87,1.25,37.25,50.13,25.68,17,104
22,7.46,36,2.68,1.41,1.65,0.62,5.28,0.71,94.69,84.86,36.12,14,136
38,6.63,102,2.08,1.69,0.64,1.42,7.09,1.11,95.71,31.27,55.74,10,128
35,6.64,75,2.81,1.01,1.45,1.45,6.58,1.58,16.99,91.35,30.89,8,111
23,4.36,102,2.26,3.39,2.31,1.77,6.45,0.51,53.66,37.71,86.34,13,74
12,5.13,33,1.22,2.16,1.66,1.62,7.53,0.51,87.36,42.05,85.4,17,76
33,3.7,18,3.27,2,3.3,1.52,5.72,0.68,40.88,61.16,16.29,9,71
37,5.56,89,0.96,1.33,1.41,1.66,6.74,1.5,93.98,78.03,30.4,9,91
46,4.53,117,4.73,2.97,3.32,1.05,7.86,0.77,5.03,37.07,76.85,9,131
42,6.34,42,2.56,2.45,2.55,1.86,4.97,0.66,51.86,5.84,88.68,19,69
62,6.54,65,0.31,1.46,2.46,2.34,7.05,0.58,19.08,88.9,52.84,9,73
17,6.83,130,0.59,1.58,2.51,1.82,6.75,0.97,83.51,18.57,60.52,11,118
26,4.83,29,2.64,1.47,1.56,1.55,6.63,0.94,66.9,75.87,12.32,15,89
70,3.01,115,3.52,1.94,0.88,1.12,5.39,0.95,0.94,15.34,67.77,18,104
36,4.3,92,1.89,1.42,4.25,1.51,7.22,0.74,9.36,30.69,78.07,16,99
65,8.47,141,2.03,1.32,4.61,1.12,9.19,0.72,90.35,64.3,22.45,19,90
30,6.98,101,2.02,1.33,0.66,1.53,7.36,1.68,55.41,41.44,77.68,17,69
29,6.93,76,1.01,0.99,0.21,1.68,5.15,1.36,30.39,5.52,41.11,16,105
20,7.25,97,1.83,2.06,2.9,1.71,7.1,1.04,50.73,71.54,69.5,15,90
13,2.3,75,1.26,0.15,-0.36,1.46,5.92,0.88,31.84,95.97,9.04,12,138
32,6.72,69,2.6,-0.66,0.4,1.78,4.62,2.16,50.18,86.15,91.51,20,85
19,2.39,75,1.85,1.33,0.89,2.42,6.96,1.08,46.02,31.17,2.24,9,106
67,3.49,93,2.24,1.53,3.83,1.61,9.62,0.54,69.76,64.05,87.35,15,68
45,7.79,95,1.99,2,0.87,1.76,6.65,0.33,85.98,80.17,39.6,19,107
35,0.67,85,0.87,2.14,2.15,0.88,4.05,0.97,95.19,38.89,6.02,17,107
43,6.19,96,2.61,0.7,1.39,0.49,8.01,1.59,68.27,26.48,16.12,10,75
12,5.95,74,2.86,1.2,1.47,0.27,6.32,1.95,6.25,58.86,39.62,16,74
16,4.15,122,2.5,2.51,2.59,1.4,5.29,1.2,88.83,23.85,18.93,20,57
49,9.44,87,1.52,2.08,1.44,0.84,4.53,0.77,72.08,67.41,4.19,16,114
40,8.56,96,1.8,1,1.06,1.04,7.72,0.65,7.46,54.78,38.79,20,106
62,7.18,86,0.11,2.15,0.06,1.02,6.76,0.64,22.75,78.36,80.17,9,98
29,4.47,105,1.28,1.49,0.8,1.57,5.05,1.35,74.56,20.5,73.43,12,130
32,7.07,130,3.22,2.29,0.26,1.29,6.72,1.8,64.11,58.29,5.46,17,113
50,7.45,48,1.9,1.59,2.56,1.41,7.06,0.2,39.93,74.82,90.2,10,108
45,4.9,104,1.64,1.24,1.63,2.01,6.88,0.76,99.5,92.64,55.54,20,69
45,4.59,80,1.88,1.77,2.51,2.51,5.96,1.05,78.25,13.88,49.51,11,116
33,6.93,71,1.41,2.31,2.63,1.58,6.63,2.12,81.29,13.79,54.55,19,76
50,5.08,101,2.01,2.15,2.74,1.46,6.46,1.02,78.06,63.1,23.45,9,109
36,3.34,84,1.3,1.05,2.27,0.39,4.86,-0.17,24.84,54.09,41.08,16,132
53,3.95,90,1.65,1.22,2.11,1.02,8.08,0.27,98.36,39.84,20.09,18,129
13,6.85,131,1.16,0.54,0.28,1.7,7.33,0.96,61.9,26.48,45.86,8,108
59,6.92,76,3.42,1.1,2.1,0.85,6.71,0.76,12.21,10.6,18.41,12,48
46,6.83,49,4.25,0.12,0.58,1.32,7.22,0.34,27.9,75.38,68.02,16,109
35,5.03,90,1.88,1.7,1.3,1.55,5.1,1.56,16.27,98.6,50.59,11,156
50,7.15,91,2.8,2.38,0.02,2.28,7.03,0.65,39.87,2.68,95.31,15,80
54,5.6,105,3.3,1.72,3.53,1.45,6.47,0.63,78.93,98.85,43.54,20,65
50,4.05,73,0.56,0.79,1.54,0.89,6.6,1.1,16.82,33.68,18.68,14,117
50,5.81,103,1.91,1.04,1.77,0.86,4.67,1.59,53.93,78.24,61.72,13,131
40,5.03,102,2.81,1.34,3.44,1.22,5.7,0.24,3.59,47.97,99.76,20,102
47,5.01,108,0.88,1.56,4.05,1.4,6.46,0.17,79.5,10.05,16.57,16,101
21,6.29,119,0.32,1.41,2.13,2.16,6.87,0.86,7.26,60.68,2.61,13,120
27,7.86,108,1.95,1.02,0.68,2.04,7.62,1.05,33.04,35.88,5.67,8,93
66,3.93,110,-0.12,1.94,1.83,2.32,6.9,1.71,81.8,78.05,39.43,13,112
39,4.78,52,2.47,2.86,1.05,1.18,7.54,1.29,99.18,86.33,60.14,11,131
60,4.53,55,0.32,-0.35,1.17,2.24,5.65,0.95,40.72,35.62,18.56,13,77
36,4.32,110,1.65,1.68,3.25,1.12,8.63,1.12,72.11,58.25,48.79,9,134
28,5.4,71,4.33,0.5,2.88,0.69,7.11,1.1,36.31,54.81,62.15,20,102
60,5.55,89,3.39,0.73,0.7,1.95,6.84,0.29,54.17,98.41,55.38,18,136
70,3.02,137,3.63,1.46,3.15,1.17,4.54,0.35,85.82,92.13,89.97,8,74
47,2.71,86,2.18,3.21,2.22,1.08,4.89,1.42,51,32.2,89.42,20,60
45,8.29,101,1.98,1.17,1.04,0.81,6.61,0.67,49.15,47.61,35.54,15,61
29,6.61,77,2.05,1.33,3.34,1.25,6.42,1.31,34,67.13,53.71,15,146
13,4.36,119,1.35,1.13,0.51,0.89,5.65,1.17,14.55,13.46,78.44,11,124
49,8.69,55,2.41,1.11,2.47,0.99,5.36,1.16,85.02,28.14,21.88,13,122
32,3.58,52,1.81,0.46,0.72,0.7,5.15,0.9,36.28,46.37,86.36,8,148
67,3.9,90,2.38,2.89,3.81,1.8,5.76,0.56,28.59,5.98,69.95,15,42
35,4.77,65,1.61,2.52,2.91,1.62,6.51,1.12,50.46,83.1,69.16,19,99
60,6.26,105,0.58,2.36,3.37,2.26,6.18,0.77,37.22,84.33,2.13,17,113
56,3.8,55,1.89,2.33,1.56,1.89,5.6,0.57,0.05,26.69,62.08,19,130
35,6,76,1.04,2.84,1.69,2.48,6.81,0.63,97.92,76.94,40.13,12,124
44,6.69,102,0.89,1.52,0.45,1.89,7.07,0.99,24.92,74.55,47.96,19,71
42,2.92,89,1.41,1.27,2.37,1.26,6.12,0.93,99.85,18.64,50.14,16,135
43,6.63,62,3.35,0.24,0.88,1.94,5.84,0.92,50.15,58.44,17.18,16,148
68,3.86,104,1.55,0.85,0.62,2.1,3.51,1.35,44.32,54.36,70.2,16,87
23,4.75,89,2.95,2.11,1.17,1.97,6.94,-0.22,87.2,68.38,54.71,18,76
28,3,120,2.25,2.46,2.25,2.22,7.29,1.64,73.13,28.37,5.71,20,86
63,4,101,3.25,0.71,1.22,1.37,7.94,1,76.93,89.13,92.97,12,86
14,6.6,92,1.39,1.17,4.24,1.65,7.27,0.47,94.45,12.01,17.08,10,115
62,6.82,109,2.75,2.19,1.07,0.88,6.85,1.06,9.6,89.43,98.83,11,120
15,3.64,81,2.67,0.59,0.44,1.57,6.13,1.45,26.55,1.9,58.5,20,112
43,4.21,51,3.59,2.34,0.29,1.28,5.05,1.68,85.05,52.6,15.85,9,95
42,6.39,39,2.25,0.96,2.47,1.63,3.6,1.15,28.48,21.72,53.25,12,130
50,5.98,89,2.56,0.87,1.18,1.66,7.6,0.09,30.31,82.22,22.06,16,124
28,5.73,88,1.87,1.98,1.78,1.9,6.55,1.17,50.32,67.08,34.33,15,105
57,3.16,80,2.08,1.8,-0.4,1.42,7.57,1.33,29.12,36.51,31.9,9,89
66,6.5,72,1.19,0.79,2.63,1.49,7.69,1.65,35.89,77.24,46.3,18,78
52,6.06,35,0.74,1.66,1.94,0.92,6.89,0.88,47.08,26.75,57.29,15,61
55,6.5,66,2.26,0.14,1.27,1.69,4.77,0.63,51.6,87.34,17.02,14,95
66,4.94,53,-0.87,0.68,1.3,1.16,7.02,1.3,46.93,1.78,38.13,20,134
20,8.01,64,0.97,-0.29,1.87,1.37,7.05,2.44,63.84,77.23,97.52,14,112
69,6.4,84,3.28,1.22,3.14,1.34,5.47,1.03,4.52,21.96,26.96,14,117
14,7.43,61,1.52,1.57,2.33,1.88,8.24,0.74,44.33,48.62,56.86,12,122
68,6.71,99,1.09,1.94,3.71,1.23,7.35,1.32,79.49,17.3,6.98,20,83
46,8.07,60,2.22,-0.29,3.69,1.51,6.07,1.31,78.07,34.01,17.45,13,92
44,7.66,97,3.08,1.26,3.45,2.39,7.34,1.35,1.1,82.61,3.66,12,103
44,6.54,75,2.39,1.71,2.24,0.88,6.96,0.93,77,37.22,30.8,19,134
47,4.18,104,0.32,3.56,2.5,1.78,4.92,1.18,9.9,29.69,84.26,16,157
22,7.8,76,2.36,2.88,1,1.51,5.47,1.05,36.97,72.31,79.24,18,88
26,6.41,46,1.62,1.66,2.11,1.13,7.7,0.28,16.1,85.74,48.03,13,79
68,3.53,65,1.76,2.07,2.51,0.85,6.83,1.22,62.05,92.14,71.25,16,120
37,8.2,72,1.7,2.43,2.94,1.09,6.01,1.2,55.27,70.12,75.25,15,91
32,4.3,60,1.56,-0.24,2.57,1.61,6.36,0.75,78.24,77.64,5.15,13,92
12,1.96,89,3.2,2.3,2.95,1.29,6.36,0.61,34.81,79.77,36.75,19,72
67,5.02,45,4.47,2.59,0.88,1.29,7.08,1.24,75.37,22.65,94.53,18,87
69,7.62,64,3.12,-0.47,0.49,1.12,6.62,1.16,28.88,55.32,8.46,16,99
51,8.91,101,2.09,0.14,2.33,0.27,6.61,0.29,27.23,18.85,77.32,12,79
33,6.38,103,2.15,0.48,1.49,1.11,7.73,0.84,21.75,59.46,47.55,9,116
33,6.67,71,2.28,1.85,0.92,2.26,4.98,0.98,56.24,25.01,49.12,12,57
32,3.37,49,2.31,2.5,1.72,0.77,8.17,1.25,97.57,74.69,79.29,11,84
37,3.76,84,1.89,1.44,2.56,1.78,6.23,1.24,60.33,28.32,62.2,9,144
61,5.04,72,2.38,0.53,1.88,1.77,5.75,1.64,73.58,68.33,17.15,10,124
13,6.22,113,3,2.28,0.99,1.76,5.43,0.76,96.13,43.64,66.63,11,78
23,7.23,71,1.27,1.51,2.55,2.13,7.47,0.94,64.72,42.72,9.43,14,42
63,9.5,110,1.07,0.54,2.54,1.23,7.99,1.81,48.68,1.45,91.82,17,45
32,7.9,65,2.31,0,-0.44,0.94,7.88,0.74,1.91,91.37,23.91,12,94
42,3.35,87,2.21,2.71,0.84,2.15,5.61,0.35,41.29,83.53,37.66,8,92
